cg03215895	0.82611	0.85273	0.81934	0.79515	0.87591	0.82241	NA	0.84742	0.87832	0.77566	0.83956	0.81252	NA	0.8323	0.85595	0.83592	0.86532	0.84414	NA	0.83322	0.83102	0.81704	0.84978	0.85078	0.81818	0.83476	NA	0.83328	0.79643	0.85065
cg07908755	0.31319	0.33761	NA	0.37127	0.36388	0.36791	0.35751	0.32369	0.3829	NA	0.33673	0.32837	0.33202	NA	0.34522	0.33193	0.38307	0.3671	NA	0.33132	0.349	NA	0.33745	0.33057	0.32705	0.3228	0.33315	NA	0.36142	0.32995
cg01626707	0.37564	0.35064	NA	0.28739	0.30331	0.35603	0.34495	0.30486	NA	0.29099	0.25633	0.26858	0.31437	0.27612	0.35584	0.37291	0.37014	0.27829	0.22977	0.28425	0.34122	0.33515	0.26779	0.33582	0.3523	NA	0.35352	0.28271	0.26001	NA
cg26221491	0.79201	0.7752	0.77724	0.77771	0.78154	0.75665	0.75068	NA	0.79653	0.78893	0.78193	0.82374	0.79254	0.80475	0.81309	0.7854	NA	0.76285	NA	0.79247	0.78976	0.78026	NA	0.76944	0.76639	0.74865	0.79307	0.78411	0.76388	0.77857
cg17861295	0.05715	NA	0.05379	0.09497	0.06003	0.08246	0.05788	0.0634	0.07351	0.05022	0.07215	0.04787	0.05278	0.06746	0.05725	NA	0.06095	0.06676	0.07394	0.10818	0.06324	0.06421	0.05597	0.06386	NA	0.05832	0.07293	0.05435	0.05723	0.06403
cg08048279	0.26664	0.26855	0.26562	0.28202	0.2758	0.2743	NA	NA	0.41252	0.27163	0.29167	0.29382	0.29623	0.27052	0.29472	0.34217	0.28558	0.25308	0.23716	0.29223	0.24287	0.30769	0.26992	0.26346	0.25651	0.23706	0.25824	0.25584	0.24759	0.29241
cg19159092	0.40175	0.41123	NA	0.39083	0.41133	0.42868	0.38328	0.36417	0.31126	0.30604	0.41594	0.38836	0.37318	0.39923	0.39661	0.38862	0.40213	0.34538	0.37351	0.46262	0.43492	0.41526	0.41621	0.38578	0.402	0.39589	0.41501	0.37604	0.38349	0.40105
cg11914962	0.69585	0.67838	NA	0.74184	0.71678	0.71937	NA	0.72362	0.75814	0.80397	0.65731	0.66974	0.69398	0.69093	0.6841	0.71341	0.66172	0.73686	0.68625	NA	0.66981	0.69788	0.68475	NA	0.66778	0.68539	0.64763	0.69796	0.72509	0.72047
cg05372578	0.05425	0.05025	0.0433	0.03133	0.04651	NA	0.0485	0.04676	0.05016	NA	0.05594	0.03548	0.0571	0.04867	0.04592	0.0368	0.07031	0.05391	0.07035	0.05894	0.0572	0.0494	0.05756	0.0638	0.04748	0.0514	0.05256	0.05422	NA	0.06629
cg17848546	0.74181	0.65624	0.77012	0.72395	0.71369	0.71648	0.74249	0.68992	0.72663	0.69757	0.68448	0.68979	0.67861	0.73182	0.71346	0.7438	0.78468	0.69719	NA	0.71858	0.69772	NA	NA	0.69345	0.72851	0.69708	0.7144	NA	0.70358	NA
cg02843535	0.06123	0.07053	0.03659	0.0516	0.04772	NA	0.06065	0.06	0.05329	0.04587	0.05564	0.0519	0.05898	0.05583	0.04558	0.0564	0.05048	0.06155	0.05245	0.07177	0.04779	0.07648	0.04744	0.06562	0.03934	0.04469	0.04213	0.04378	0.05168	0.05098
cg27007060	0.72083	0.64529	0.77766	0.80964	0.71581	0.74971	0.74652	0.71801	0.59904	0.67621	0.68979	0.74921	0.69689	0.65089	0.72456	0.71277	0.80284	0.77549	0.72808	0.71583	0.68553	NA	0.70183	0.77396	0.7488	0.72896	0.70773	0.72629	0.71676	0.77049
cg13640200	0.06984	0.06452	0.05462	0.06564	0.06064	0.0525	0.05706	0.0555	0.04828	0.05329	0.05232	0.06111	0.06601	0.05806	0.06014	0.06295	0.0568	0.05704	0.05632	NA	0.05503	0.06374	0.06481	0.05805	0.05979	0.06863	0.05331	0.05296	0.05352	0.05507
cg13802013	0.19402	0.21339	0.1521	0.15419	0.17235	0.17083	0.18868	0.16676	0.17016	0.17258	NA	0.16779	0.19092	0.16733	0.15386	0.15603	0.11421	0.16814	0.12791	0.16224	0.16734	0.16775	0.15059	0.15678	0.12149	0.14316	NA	NA	0.15896	0.15826
cg06759874	0.84662	0.793	0.72246	NA	0.63877	0.74627	0.76162	0.79125	0.63037	0.69933	0.74056	0.67845	0.72208	0.77952	0.75535	0.59947	0.67564	0.68202	NA	0.77795	0.74031	0.75232	0.7324	0.7507	0.68621	0.73823	0.77461	0.74564	0.71089	0.71237
cg01813761	0.08771	0.10344	0.11896	0.20127	0.10936	NA	0.10178	0.08151	0.08997	0.08818	0.13201	0.12951	0.10819	0.09895	0.08091	0.11038	0.10928	0.09676	NA	0.09075	0.09645	0.16218	0.15282	0.05898	0.12161	0.10949	0.11736	0.09576	0.10216	0.11006
cg00342530	0.74859	0.70728	0.74591	NA	0.74442	0.74205	0.72441	0.73764	0.75375	0.74587	0.76178	NA	0.68312	0.72283	0.77437	0.73453	0.72965	0.74465	0.73615	0.71706	0.72421	0.7315	0.72519	0.7537	NA	0.76092	0.71891	0.74692	0.76706	0.76443
cg04540116	0.86288	0.85099	0.85212	0.85898	0.83857	0.89253	NA	0.86358	0.85914	0.85316	0.88467	0.87571	0.84778	0.84356	0.84964	0.87366	0.88919	0.88243	0.88688	0.87701	0.86433	0.85024	0.86064	0.91714	0.8733	0.87243	0.87917	0.84015	0.87947	0.86508
cg25897349	0.05594	0.06361	0.61012	0.54253	0.54398	0.5522	0.59637	0.56987	0.58956	NA	0.05138	0.04957	0.05838	0.0578	0.57958	0.52452	0.56047	0.55113	0.06848	0.06628	0.57839	0.56007	0.05623	0.06611	0.05843	0.05802	0.52408	NA	0.05793	0.06301
cg04312620	0.8929	NA	0.88311	0.78879	0.85677	0.86733	0.82217	0.87394	0.84715	0.85336	NA	0.86772	0.89135	0.87698	0.81479	0.84911	0.87957	NA	0.86856	0.84047	0.86879	0.8809	0.90121	0.90452	0.88468	0.84797	0.88828	0.85023	0.87625	0.86421
cg19007269	0.19859	0.25649	0.11674	0.10369	0.14411	0.15436	0.10448	0.14555	0.08818	0.12538	0.15906	0.16097	0.22675	0.12461	0.15745	0.1021	0.09759	0.20168	0.11422	0.11014	0.09416	0.14071	NA	0.10294	0.16978	0.12571	0.09993	0.12011	0.09276	0.0831
cg06533314	0.14615	0.16712	0.16681	0.16298	0.12573	0.19136	0.21553	0.1448	0.19087	0.12968	0.17508	0.18136	0.19106	0.15095	0.16658	0.18017	0.17526	0.18364	0.15407	NA	0.16848	0.16712	0.18208	0.1391	0.17118	0.18261	0.13133	0.15842	0.14108	0.15146
cg17089665	0.87044	0.77309	0.8462	0.79303	0.85652	0.77874	0.91756	NA	0.82785	0.79536	0.76982	0.83175	0.7935	0.8392	0.80674	0.84139	0.79327	0.78314	0.82189	0.86983	0.81416	0.79056	0.83819	0.84346	NA	0.78133	0.82694	0.80192	0.78227	NA
cg05482832	0.0418	0.02888	0.03089	NA	0.03744	0.02345	NA	0.04547	NA	0.03607	0.03238	0.03191	0.04328	0.02669	0.02914	0.02731	0.03397	0.02562	0.03446	0.02936	NA	0.0317	0.03183	0.0339	0.033	NA	0.0312	0.03157	0.03229	0.02539
cg04976245	0.8858	0.87515	0.87591	0.85453	NA	0.84357	0.86353	0.86617	0.89909	0.86568	0.93783	0.89885	0.89903	0.88041	0.86876	0.87056	0.87169	0.88676	0.89538	0.87674	0.86471	NA	0.90283	0.88748	0.87497	0.88064	0.87606	0.87264	0.89904	0.87987
cg24559044	0.74441	0.75939	0.76793	0.84966	0.79645	0.85921	0.82316	NA	0.76194	0.74251	0.80482	0.79859	0.73173	0.78661	0.77456	0.81059	0.80992	NA	0.7793	0.82433	0.75967	0.79881	0.7091	0.7774	0.80149	0.72897	NA	0.78241	0.78053	NA
cg22515303	0.87389	0.83358	0.89785	NA	0.92567	0.89697	0.85968	NA	0.8519	0.89953	0.91402	0.92832	0.90683	0.90582	0.89674	0.90399	NA	0.8838	0.90575	0.90852	0.86975	NA	NA	NA	0.90638	0.87986	0.91329	0.89285	0.9026	0.91352
cg18045461	0.14032	0.15596	0.18455	0.18489	0.18464	0.21382	0.19383	0.20629	0.20423	0.18686	0.19895	0.21867	0.2187	NA	0.19482	0.17969	NA	0.19298	0.20444	0.23639	0.19716	0.19251	0.22533	0.19872	0.23682	NA	0.17121	0.19004	0.2187	0.22244
cg16691196	0.81567	NA	NA	0.85195	0.8367	0.78018	0.83783	0.85073	0.78925	0.84717	0.81215	0.83472	0.84324	0.87459	0.8169	0.81011	0.85077	0.7702	0.8583	0.78572	0.77115	0.82159	0.82834	0.82648	0.81761	0.80178	0.79264	0.78497	0.81339	0.83885
cg19266910	0.07119	0.04568	0.06583	0.06421	0.06078	0.04476	0.06601	NA	0.05604	NA	NA	0.04839	0.07118	0.06693	0.03971	0.0571	NA	0.06702	0.05979	0.05227	0.05381	0.06275	0.05656	NA	0.06148	0.05513	0.0458	0.04926	NA	0.05386
cg25783719	0.07615	0.07939	0.08866	0.04539	0.09367	0.07881	0.09233	0.08867	0.07526	0.07895	0.07323	0.0592	0.08501	0.07195	0.0768	0.06187	NA	0.0824	0.07858	0.08537	NA	0.06129	0.06912	0.05767	0.07648	0.07397	0.07907	0.0633	0.07616	0.08315
cg00032610	0.90061	NA	0.87031	0.90322	NA	0.86632	0.90719	0.90871	0.89302	NA	0.87811	0.88707	0.9032	0.89865	0.89233	0.87544	0.88343	0.90796	0.91541	0.93184	0.9009	0.91746	0.87758	0.86716	0.89019	NA	0.90032	0.93777	0.91666	0.90783
cg26950514	0.64246	0.59033	NA	NA	0.52097	0.49541	0.54805	0.46299	0.54147	0.57854	0.64784	0.6015	0.53691	0.60964	0.46743	0.4643	0.47145	0.49706	0.62844	0.66302	0.5329	0.48163	NA	0.51174	0.60776	0.63929	0.47366	0.43947	0.61608	0.59304
cg18956549	0.04484	0.08612	0.07277	0.06309	0.09168	0.05687	NA	0.09624	0.09045	0.10332	0.0682	0.07373	0.10058	0.10028	0.07667	0.11081	0.07063	NA	0.0784	NA	0.07057	0.09959	0.07993	0.09368	0.06627	0.08114	0.0813	0.08322	0.08738	0.103
cg21604136	0.29824	0.32493	0.25619	0.23347	0.27557	NA	0.25732	0.28403	0.28675	0.29335	0.31348	0.26351	0.3298	0.26102	0.25625	0.24008	0.32188	0.32521	0.30731	0.22304	0.28501	0.27296	0.35967	0.25085	0.26222	NA	0.23364	0.27749	0.25419	0.22382
cg00459944	0.26094	0.29849	0.24221	0.40019	0.23818	0.36608	0.2657	NA	NA	0.22159	0.25636	0.25975	0.2258	0.20101	0.23364	0.40122	0.25597	0.27425	0.27139	0.3019	0.25097	0.34202	0.27409	0.3068	0.22269	0.31594	0.3006	0.2778	0.25281	0.22488
cg13426098	0.06001	0.09842	0.07525	0.07343	0.0657	0.07088	0.06543	NA	0.07577	0.06893	NA	0.07478	0.09677	0.07005	0.07196	NA	0.07413	0.0652	0.06539	0.08791	0.06893	NA	0.07974	0.06839	0.07418	0.07181	0.07817	0.0602	0.07488	0.0624
cg07436694	0.41926	0.40702	0.4507	0.38785	0.43052	0.4526	0.4025	0.37172	0.52864	0.50225	0.50805	0.36832	0.49648	0.50611	0.40442	0.55444	0.37523	0.52272	0.43243	0.36812	0.38197	0.41345	0.4832	0.50341	0.31427	0.41145	NA	0.41153	NA	0.43182
cg15939466	0.13391	0.0826	0.12657	NA	0.15536	NA	NA	0.16104	0.16398	0.18218	0.16709	0.13971	0.08992	0.12707	0.22537	0.17197	0.15452	0.14371	0.19205	0.15462	0.16857	0.13455	NA	0.16474	0.10703	0.15778	0.16959	0.1754	0.14623	0.11046
cg10824354	0.25717	0.26808	0.32333	0.32208	0.35743	0.37527	0.31367	0.3232	0.29486	0.29449	0.26338	0.26742	0.26019	0.28411	0.33386	0.30793	0.35418	NA	0.28455	0.32695	0.29954	0.30572	0.32897	0.35054	0.29898	0.28579	0.24701	0.26076	0.25442	NA
cg09564253	0.24334	NA	0.25401	0.23641	0.23372	0.23959	0.23435	0.21994	0.25629	0.25871	0.26349	0.25693	0.314	0.23573	0.31221	0.29711	0.23226	0.23807	0.28018	0.33385	NA	0.24056	0.23094	0.25063	0.24995	0.29348	0.25395	0.27095	0.26682	0.26026
cg01213022	0.82548	0.90526	0.86937	0.89694	0.87035	0.86943	0.85986	0.8353	0.846	0.88212	0.84598	0.8697	0.82221	0.86383	NA	0.85075	0.81821	0.83987	0.84356	0.85769	0.84123	0.86208	0.85081	0.8617	0.85897	0.8331	0.87136	0.87776	0.86558	0.84326
cg03936054	0.89659	0.84946	0.8672	0.87827	NA	0.894	0.89437	NA	0.86025	0.85932	0.9037	0.91689	NA	0.87013	0.8748	0.85568	NA	0.88509	0.84873	0.89472	0.84239	NA	0.86328	0.87787	0.86624	0.86066	NA	0.88616	0.88969	0.88179
cg06944559	0.70582	0.69566	0.7644	0.70034	0.73234	0.69705	0.70453	0.76322	0.76387	NA	0.74528	0.74293	0.76639	0.78057	NA	NA	0.72144	0.76657	0.71951	0.69891	0.73223	0.72493	NA	NA	0.70783	0.73698	0.74635	0.74859	0.69456	0.74008
cg26207127	0.84292	0.81722	0.78488	0.82598	0.80055	NA	0.79984	0.77369	NA	0.76879	0.85206	0.80169	0.80178	0.83258	0.83655	0.79653	0.80402	0.77879	0.8031	0.78675	0.77682	0.78199	0.80459	0.81717	0.81866	0.79083	0.84453	NA	0.81131	0.78944
cg10189261	0.11102	0.08574	0.09504	0.09061	0.08381	0.11606	0.10251	0.09775	0.09575	0.10915	0.11293	0.10917	0.11358	0.08619	0.11539	0.07824	0.13252	0.13005	0.09386	0.10153	0.1457	0.12469	0.08023	0.08455	NA	0.09779	0.0939	0.09321	0.14176	0.13143
cg00258805	0.1257	0.09941	0.11594	0.12598	0.11211	0.17556	0.15174	0.11716	0.13086	0.09573	0.1012	NA	0.13357	0.11531	0.12314	0.15423	0.16147	0.15156	0.14002	NA	0.12459	0.14866	0.1569	0.1479	0.16914	0.15689	0.14125	0.15504	0.16302	0.16576
cg12624894	0.07909	NA	0.07225	0.08375	0.05635	0.06323	0.06568	0.06503	0.07127	0.06408	NA	0.04983	0.07554	0.07966	NA	0.09084	0.05974	0.06112	0.06059	0.0549	0.09353	0.0694	0.06903	0.06752	0.06618	0.05399	NA	0.08147	0.06648	0.05427
cg21616243	0.89753	0.90375	0.85988	0.88122	NA	NA	0.89242	0.89747	NA	NA	0.88682	NA	0.90902	0.91214	0.94246	0.90255	0.86974	0.916	0.88907	0.92818	0.91882	0.92742	0.90098	0.91405	0.87007	0.90372	0.86839	0.89556	0.87747	0.89699
cg16335643	0.56178	0.50419	0.5151	0.46329	0.50536	0.45898	0.54617	0.53927	0.63369	0.65864	0.53933	0.49526	NA	0.51504	0.4923	0.49006	0.51416	0.54762	0.52224	0.4189	0.49361	0.48092	0.61274	0.53009	0.51168	0.50642	0.4987	0.5079	0.49785	0.48554
cg24617914	0.14268	0.18517	0.15066	0.16252	0.14706	0.17183	0.17468	0.20838	0.16966	0.16576	0.18301	0.1719	0.16588	0.1434	NA	0.19172	0.1761	0.16907	0.13786	0.17437	0.1671	0.18464	0.17808	0.14447	0.1696	0.16571	0.13723	0.15827	NA	0.14497
cg16584286	0.04712	0.04138	0.04449	0.04336	0.04566	0.03672	0.06313	NA	0.03931	0.04249	0.05064	0.0491	0.04467	NA	0.04689	0.04871	0.04177	0.04663	0.05105	0.04549	0.04049	0.05382	0.046	0.05752	NA	0.04362	0.04792	0.03538	0.05044	0.0559
cg17252960	NA	0.1793	0.08242	0.10142	0.09151	0.0889	0.10552	0.10322	0.0853	NA	0.09399	0.16282	NA	0.12064	0.11902	0.11819	0.08053	0.11303	0.10913	0.13157	0.10974	0.13577	0.13099	0.10209	NA	0.1482	0.1064	0.10276	NA	0.08749
cg11053740	0.08291	0.14238	0.12863	NA	0.13249	0.16489	0.11414	0.10376	0.11385	0.1042	0.12204	0.15714	0.10827	0.1002	0.13545	0.11588	0.11869	0.13333	0.12454	0.1288	0.12178	0.11999	0.15415	0.12758	0.164	0.1548	0.14344	0.1398	0.10116	0.11856
cg06483452	0.14597	0.11772	0.13701	0.08601	0.15926	0.07189	0.18846	0.07332	0.11441	0.20698	0.09083	0.09095	0.10133	0.08276	0.08742	0.14767	0.09978	0.08871	0.12564	0.14067	0.1042	0.13771	0.11867	0.08244	0.13165	0.07997	0.10602	0.09836	0.0567	0.19711
cg16971827	0.65885	0.70381	0.75023	0.78123	0.65911	0.71728	0.65482	0.69212	0.52023	NA	0.69716	0.74085	NA	0.70768	0.71589	0.72271	0.67705	0.58078	0.65307	0.81391	0.72615	0.68759	0.65704	NA	0.76209	0.72945	0.66796	0.65057	0.67493	0.71725
cg13370852	0.6783	NA	0.67336	0.61385	0.6579	0.60441	NA	0.66286	0.69303	0.69157	0.67586	0.68949	0.69058	0.69911	0.67193	NA	NA	0.69998	NA	0.59393	0.64595	0.71854	0.68713	0.66752	0.64719	0.66243	0.67082	0.65894	NA	0.65803
cg08273635	0.68375	0.59066	0.70122	0.69224	0.6773	0.6235	0.68198	NA	NA	0.65069	0.64611	0.6978	0.67256	NA	0.72031	0.6907	0.66686	0.66428	0.73715	0.76794	NA	NA	0.66119	0.70718	0.71431	0.69635	0.72638	0.69266	0.70994	NA
cg11154670	0.11043	0.19305	0.16213	0.28036	NA	0.21406	0.12518	0.13781	0.11526	0.12101	0.13298	0.15196	0.13181	0.21107	0.16965	0.1456	0.14538	0.14939	0.12465	0.19245	0.15	0.1485	0.11549	0.15339	0.14651	0.13486	0.13486	0.10278	0.10119	0.15746
cg15457079	0.77782	0.80005	NA	0.83729	0.83731	0.84786	0.81934	0.83425	0.81282	NA	0.84722	0.82312	0.81468	0.8515	0.8231	0.80614	0.88181	0.83019	0.84529	0.87633	0.82266	0.83356	0.84153	0.83631	0.86833	NA	0.87812	0.84291	0.85517	0.84173
cg01379317	0.08339	0.07648	0.07839	NA	0.07912	0.08413	0.07526	0.07346	0.07289	0.08075	0.07893	0.07883	0.05908	0.07744	0.08431	0.06747	0.08947	0.08086	0.07962	0.08804	0.10236	0.08485	0.09408	0.08962	0.08694	0.08116	0.07963	0.09849	0.09976	0.06521
cg13199615	0.28654	0.22552	0.25189	0.25717	0.23253	0.2624	0.22376	NA	0.2243	0.22254	0.29998	0.29554	0.22311	NA	0.22507	0.25868	NA	NA	0.2371	NA	0.22864	0.20259	0.24496	0.26875	0.26916	0.25775	0.22836	0.29346	0.24451	0.25944
cg03797768	0.09801	0.13784	0.10126	0.12257	0.09729	0.14456	0.10235	0.08781	0.10484	0.07969	0.11232	0.10589	0.08382	0.07881	0.10212	0.10714	0.0824	NA	0.08295	NA	NA	0.10467	0.08594	NA	0.09917	0.09859	NA	0.09532	NA	0.08605
cg25207224	NA	0.55356	0.47441	0.44622	0.49275	0.47341	0.52877	0.50111	0.5432	0.60122	0.48065	0.49909	NA	NA	0.50786	0.53292	0.52911	0.56809	0.47498	NA	0.50058	0.48083	NA	0.46937	0.46941	0.48093	0.46172	0.47804	0.5045	0.50635
cg20271029	0.19709	0.20935	NA	NA	0.17594	0.1298	0.17689	0.16361	NA	0.19276	0.20059	0.11059	0.23284	0.15548	0.19121	0.15026	0.07779	NA	NA	NA	0.13428	0.16608	0.21567	0.13758	0.2148	0.10382	0.09415	0.18617	0.1942	0.17795
cg07551659	0.12649	NA	NA	0.16625	0.14475	0.15363	0.15075	0.14933	0.11892	0.13371	0.17935	0.15416	0.15685	0.12662	0.149	0.15377	0.12399	0.14013	NA	0.117	0.16707	0.14372	0.15644	0.12755	0.13977	0.12412	0.10611	0.1217	0.15083	0.10695
cg03689799	0.80822	0.79422	0.81441	0.86924	0.84162	NA	0.86042	0.75267	0.82962	0.82477	0.88981	0.82649	0.81897	0.84793	0.82949	0.8551	NA	0.83732	0.83239	0.87347	0.87645	0.85642	0.82935	0.8171	0.85177	NA	0.85587	0.81816	0.81281	0.84888
cg22109530	0.5135	0.63177	0.69111	0.73201	0.65045	0.78898	0.61639	0.62069	0.64161	0.63388	0.6655	0.76886	0.60719	0.71445	0.6679	0.68639	0.60984	0.60282	0.677	0.69496	0.60227	0.71339	0.595	0.70187	0.6585	0.6621	0.6951	0.62131	NA	0.72099
cg15704909	0.73682	0.77655	NA	NA	0.81113	0.70981	0.84916	0.77419	0.82445	0.78382	0.79338	0.84493	0.78642	0.78864	NA	0.83868	0.75097	0.73694	0.8104	0.78202	0.74468	NA	0.76004	0.81266	0.75287	0.72612	0.7825	NA	0.87545	0.80179
cg24577417	NA	0.88823	0.88571	0.84516	0.87091	0.85461	0.88023	0.8666	0.877	0.85316	0.87081	0.85588	0.87392	0.84383	0.84523	0.87432	0.85299	0.83885	0.83956	NA	0.87255	0.84834	NA	0.83867	NA	0.81238	0.85334	0.86685	0.83356	NA
cg07053481	0.81804	0.78292	NA	0.82773	0.80265	0.82326	0.75658	0.73852	0.83471	NA	0.81607	0.8	0.88668	0.87248	NA	0.81601	0.77582	0.76549	0.83172	0.8056	0.82707	0.7867	0.79606	0.82391	0.8157	0.82998	0.8138	NA	0.84224	0.85551
cg08852963	0.32219	0.39862	0.29507	0.38155	0.30847	0.36046	0.38155	0.30846	0.34858	0.32254	0.33748	0.4303	0.36376	0.31245	0.2802	0.3002	0.34915	0.36626	0.36071	NA	0.28153	0.29223	0.44356	0.33853	0.34103	0.30266	NA	0.32105	0.2633	0.30285
cg10309166	0.03922	0.041	0.04643	0.03161	0.03713	0.03172	0.05075	0.03515	NA	0.04401	0.04938	0.03616	NA	0.05519	0.0448	0.03797	0.03987	0.03988	0.04051	0.04054	0.03922	NA	0.041	0.04432	0.05208	0.03849	NA	0.03105	0.04599	0.0511
cg27095984	0.84649	0.83538	0.81972	0.80093	0.84626	0.79927	0.84029	0.85128	0.86943	0.84398	0.8013	0.81985	0.82732	0.83791	0.83904	NA	0.82768	0.81022	0.82292	0.82837	0.8273	0.84146	0.83383	0.84535	NA	NA	0.84807	0.81612	0.84172	0.83232
cg25368813	0.20133	0.24156	0.17816	0.2026	0.20994	0.21911	0.25527	NA	0.22367	0.21978	0.1684	0.22763	0.22676	0.21472	0.20845	0.18858	0.28498	0.24542	0.21142	0.21227	0.19401	0.20354	0.2331	NA	0.245	0.21247	NA	0.18845	0.20504	0.20272
cg08216943	0.86605	NA	0.85546	0.85093	0.85727	0.85967	0.90741	0.8858	0.86055	0.86016	0.89709	0.85795	0.87293	0.84046	0.88781	0.86634	0.8482	0.89536	0.8687	0.87023	0.84087	0.84728	0.8687	0.86752	0.86924	0.87348	0.86948	0.86083	0.85948	0.88815
cg08889243	0.86015	0.81144	0.79945	0.78892	0.81467	0.80407	0.82945	0.83253	NA	0.79978	0.76117	0.80122	0.8403	0.83633	0.80137	0.85444	NA	0.82618	0.87966	0.80961	0.78561	0.76286	0.80757	0.85431	0.88097	0.81559	0.80879	0.81985	0.85311	0.82074
cg01383911	0.70362	0.61981	0.53095	0.57615	0.52796	0.5712	0.60936	0.63836	0.69595	0.76314	0.61393	0.54157	0.72152	0.57016	0.53766	0.59661	0.5835	0.6679	0.61237	0.55548	0.52925	0.52535	0.66078	0.51378	0.46199	0.55146	0.53215	0.63018	0.61097	0.55923
cg17159187	0.47276	NA	0.34332	NA	0.3881	0.40512	0.47468	0.39726	0.48286	NA	0.40343	0.35369	0.46338	0.38806	0.36406	0.42483	0.3859	0.45618	0.45195	0.29643	0.3683	0.38559	0.4747	0.40477	0.31883	0.39424	0.36334	0.4726	0.35391	0.32794
cg13749169	0.6932	0.67541	0.59809	0.61616	0.68614	0.64406	0.64756	0.6197	NA	NA	NA	0.61739	0.70871	NA	0.64934	0.67264	0.64648	0.67684	0.64418	0.61862	0.63442	0.66287	0.66098	0.6424	0.61731	0.66759	0.64474	0.60786	0.63616	0.67212
cg11809915	0.96781	0.96939	NA	0.96654	0.96006	0.9564	0.96712	0.9649	0.97077	0.97129	0.96881	0.97694	0.96449	0.96973	0.97076	0.96434	0.96466	NA	0.96612	0.97714	NA	0.96419	0.9764	0.96606	0.97087	0.96475	0.9614	NA	0.96778	0.95801
cg11108893	0.7888	NA	0.82423	0.80146	0.83987	0.79116	0.79161	0.86536	0.77243	0.78684	0.85727	0.85103	0.75689	0.84142	0.8237	0.83557	0.82875	0.83935	0.85716	NA	0.88442	0.87631	0.77439	0.82053	0.80403	0.80969	0.85252	NA	0.83588	0.8899
cg16873414	0.38561	0.31179	0.19775	0.20133	0.28088	0.20681	0.30464	0.2665	0.37863	0.32754	0.22711	0.28235	0.34582	0.22856	0.22843	0.26888	0.26152	0.28678	0.27769	0.14955	0.2487	0.24914	0.34848	0.27235	0.25472	0.23066	0.21158	NA	0.23151	0.23201
cg26138978	0.80643	0.81645	0.82469	0.82048	0.78099	NA	0.79941	0.79748	0.83013	0.84026	0.71035	0.70342	0.75442	0.73078	0.80504	0.76258	0.8139	0.76767	0.8137	0.87651	NA	0.81231	0.88459	NA	0.82092	0.85785	0.72852	0.80927	0.8064	0.87161
cg02667577	0.76219	0.70518	NA	0.77594	NA	0.72795	NA	0.73615	0.74714	0.74302	0.71141	0.76193	0.76116	NA	0.79401	0.82373	0.76227	0.74614	NA	0.80631	NA	0.7966	0.74742	0.76746	0.81435	0.77104	0.77271	0.73616	0.75308	0.77601
cg05962033	0.86816	0.89969	0.92571	0.89892	0.90581	0.8981	0.86742	0.91635	NA	0.91775	0.92419	0.90372	0.88532	NA	0.91212	0.91178	0.90468	0.91107	0.91043	0.91966	0.90864	0.91908	NA	0.8886	0.9121	0.90344	NA	0.91616	0.9382	0.9124
cg27542399	0.11219	0.11291	0.16615	0.17691	0.12311	0.15734	0.11415	0.09487	0.12055	NA	0.14738	0.14835	0.13636	0.08159	0.14595	0.09567	0.08904	0.11336	0.13117	0.13255	0.08461	0.14147	0.11035	0.11714	0.1105	NA	0.09849	0.10512	NA	NA
cg00473031	0.0626	0.07094	0.05461	0.08804	0.07663	0.08201	NA	0.06935	NA	0.04567	0.07427	NA	0.09292	0.07938	0.08327	0.06487	0.08078	0.06526	0.0702	0.06086	0.07243	0.07464	0.05612	0.07909	0.06097	0.07437	0.07788	0.0967	NA	0.07313
cg16586394	0.84363	0.85197	0.92072	NA	0.83542	0.84779	0.87684	0.82664	0.84153	0.79623	NA	0.82746	0.83549	0.84333	0.85836	0.88478	0.87064	0.86062	0.88236	0.84429	0.88312	0.85944	0.88187	0.84889	0.8588	0.89186	0.84015	0.87647	NA	0.85726
cg13505393	0.35466	0.36096	0.26975	0.28363	0.28002	0.29394	NA	0.3397	0.35845	0.39741	0.32547	NA	0.33055	NA	0.29671	0.32516	0.3347	0.37849	0.34271	0.19617	0.30729	0.29719	0.35104	0.30528	0.28217	0.28225	0.31243	0.33565	0.29637	0.26981
cg21195414	0.03765	0.05466	0.05615	0.04417	NA	0.03934	0.05326	0.05813	0.04655	0.03829	0.04268	NA	0.0565	0.05222	0.04757	0.04048	0.04624	0.04475	0.05538	0.05113	0.06048	0.04641	0.05349	0.05412	0.05854	0.06039	0.05057	0.04548	0.05266	0.04507
cg17561788	0.78885	0.77605	0.75755	0.81938	0.75956	0.78613	0.77296	0.80601	0.7899	0.77559	0.81648	0.84434	0.85118	0.84765	0.75515	0.77864	0.82099	0.79185	0.81595	NA	0.82113	0.7702	0.84442	0.81416	0.78626	0.80963	0.7366	0.74249	0.81721	0.80377
cg05109780	0.62059	NA	0.52014	0.46996	0.53636	0.50531	NA	0.49564	NA	0.51633	0.46503	0.49534	0.52825	0.50419	0.51454	0.53794	0.5069	0.51354	0.53047	0.49855	0.53615	0.47861	0.45727	0.51123	0.48511	NA	0.43352	0.4721	0.53441	0.53078
